what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1288988828063
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1288988828063
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1288988828064
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1288988828064
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1288988828065
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1288988828065
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1288988828066
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1288988828067
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1288988828068
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1288988828068
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1288988828068
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1288988828068
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1288988828069
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1288988828069
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1288988828069
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1288988828070
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1288988828071
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1288988828071
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1288988828073
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1288988828074
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1288988828075
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1288988828075
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1288988828076
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1288988828077
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1288988828078
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1288988828078
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1288988828078
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1288988828079
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1288988828081
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1288988828081
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1288988828082
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1288988828082
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1288988828083
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1288988828084
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1288988828084
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1288988828085
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1288988828086
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1288988828086
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1288988828086
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1288988828087
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1288988828087
started,bundle,com.android.ide.eclipse.adt,0.9.9.v201009221407-60953,"com.android.ide.eclipse.adt",1288988828087
started,bundle,com.android.ide.eclipse.ddms,0.9.9.v201009221407-60953,"com.android.ide.eclipse.ddms",1288988828087
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1288988828088
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288988828089
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1288988828089
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288988828089
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1288988828090
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1288988828091
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1288988828091
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288988828092
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1288988828093
os,sysinfo,,,"win32",1288988828096
arch,sysinfo,,,"x86",1288988828096
ws,sysinfo,,,"win32",1288988828096
locale,sysinfo,,,"no_NO",1288988828096
processors,sysinfo,,,"2",1288988828096
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1288988828096
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1288988828096
java.specification.name,sysinfo,,,"Java Platform API Specification",1288988828096
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288988828096
java.specification.version,sysinfo,,,"1.6",1288988828096
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1288988828096
java.version,sysinfo,,,"1.6.0_22",1288988828096
java.vm.info,sysinfo,,,"mixed mode, sharing",1288988828096
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1288988828096
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1288988828096
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288988828096
java.vm.specification.version,sysinfo,,,"1.0",1288988828096
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1288988828096
java.vm.version,sysinfo,,,"17.1-b03",1288988828096
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1288988829525
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1288988829773
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988833811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988835653
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988843463
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988864425
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988866700
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988871378
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988872812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988873924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988874926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988876630
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988878414
started,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1288988881009
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1288988881147
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1288988881182
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1288988881182
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988888358
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1288988890436
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288988893302
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1288988898055
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288988902574
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1288988902653
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1288988902660
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288988902667
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1288988903144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988905958
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988915129
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1288988916604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288988925939
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1288988926586
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288988927260
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1288988929216
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1288988929233
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1288988929284
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1288988929365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988933851
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288988992785
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1288988995501
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1288988995517
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1288988995570
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1288988995571
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1288988995576
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1288988995578
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1288988995592
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1288988995612
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1288988995615
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1288988995653
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1288988995653
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1288988995659
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1288988995709
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1288988995724
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1288988995733
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1288988995750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989001063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989004422
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1288989004447
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989004974
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989007149
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989007242
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989011783
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989011864
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989019198
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989021218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989021439
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989021515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989021807
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989021874
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989022355
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989022536
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989031256
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989031381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989153906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989155605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989157663
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989159620
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288989164008
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288989166694
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288989175802
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288989175883
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288989177330
